date,Town,Count,Tests
2020-11-18,Kingston,257,10171
2020-11-18,Lakeville,159,6572
2020-11-18,Lancaster,164,5065
2020-11-18,Lanesborough,20,1698
2020-11-18,Lawrence,7773,89115
2020-11-18,Lee,47,3356
2020-11-18,Leicester,269,8906
2020-11-18,Lenox,43,3980
2020-11-18,Leominster,1350,31543
2020-11-18,Leverett,9,2265
2020-11-18,Lexington,409,23317
2020-11-18,Leyden,3,114
2020-11-18,Lincoln,62,5031
2020-11-18,Littleton,168,7138
2020-11-18,Longmeadow,343,13916
2020-11-18,Lowell,5430,98722
2020-11-18,Ludlow,336,14968
2020-11-18,Lunenburg,167,6704
2020-11-18,Lynn,6666,86206
2020-11-18,Lynnfield,235,9913
2020-11-18,Malden,2210,57407
2020-11-18,Manchester,39,3132
2020-11-18,Mansfield,339,16011
2020-11-18,Marblehead,353,14793
2020-11-18,Marion,91,8820
2020-11-18,Marlborough,1660,35805
2020-11-18,Marshfield,356,14511
2020-11-18,Mashpee,115,9043
2020-11-18,Mattapoisett,92,3729
2020-11-18,Maynard,144,7711
2020-11-18,Medfield,112,9296
2020-11-18,Medford,1637,105008
2020-11-18,Medway,200,9059
2020-11-18,Melrose,507,28489
2020-11-18,Mendon,74,3734
2020-11-18,Merrimac,70,4210
2020-11-18,Methuen,2151,44217
2020-11-18,Middleborough,451,15271
2020-11-18,Middlefield,0,127
2020-11-18,Middleton,402,7811
2020-11-18,Milford,1038,20893
2020-11-18,Millbury,339,9117
2020-11-18,Millis,94,5181
2020-11-18,Millville,46,1659
2020-11-18,Milton,571,39147
2020-11-18,Monroe,3,43
2020-11-18,Monson,110,5193
2020-11-18,Montague,44,5807
2020-11-18,Monterey,3,578
2020-11-18,Montgomery,8,149
2020-11-18,Mount Washington,0,35
2020-11-18,Nahant,83,2907
2020-11-18,Nantucket,262,9896
2020-11-18,Natick,615,29799
2020-11-18,Needham,482,30468
2020-11-18,New Ashford,3,76
2020-11-18,New Bedford,3941,67909
2020-11-18,New Braintree,5,505
2020-11-18,New Marlborough,9,549
2020-11-18,New Salem,6,630
2020-11-18,Newbury,52,5533
2020-11-18,Newburyport,271,15773
2020-11-18,Newton,1283,161080
2020-11-18,Norfolk,336,9450
2020-11-18,North Adams,85,11571
2020-11-18,North Andover,844,68087
2020-11-18,North Attleborough,505,16768
2020-11-18,North Brookfield,42,2580
2020-11-18,North Reading,332,12939
2020-11-18,Northampton,406,35860
2020-11-18,Northborough,339,12786
2020-11-18,Northbridge,485,11788
2020-11-18,Northfield,8,2288
2020-11-18,Norton,321,39612
2020-11-18,Norwell,178,7755
2020-11-18,Norwood,887,25004
2020-11-18,Oak Bluffs,35,3620
2020-11-18,Oakham,15,1064
2020-11-18,Orange,61,5147
2020-11-18,Orleans,24,2525
2020-11-18,Otis,9,672
2020-11-18,Oxford,194,8152
2020-11-18,Palmer,151,7534
2020-11-18,Paxton,87,12688
2020-11-18,Peabody,1753,43253
2020-11-18,Pelham,3,554
2020-11-18,Pembroke,215,9843
2020-11-18,Pepperell,105,6051
2020-11-18,Peru,3,225
2020-11-18,Petersham,14,758
2020-11-18,Phillipston,19,774
2020-11-18,Pittsfield,485,28690
2020-11-18,Plainfield,3,350
2020-11-18,Plainville,141,5804
2020-11-18,Plymouth,1089,37546
2020-11-18,Plympton,23,1469
2020-11-18,Princeton,19,2674
2020-11-18,Provincetown,32,2262
2020-11-18,Quincy,1931,74069
2020-11-18,Randolph,1360,28616
2020-11-18,Raynham,362,9844
2020-11-18,Reading,475,20297
2020-11-18,Rehoboth,181,5952
2020-11-18,Revere,3878,61400
2020-11-18,Richmond,12,745
2020-11-18,Rochester,71,3004
2020-11-18,Rockland,481,10377
2020-11-18,Rockport,105,3901
2020-11-18,Rowe,3,219
2020-11-18,Rowley,91,4258
2020-11-18,Royalston,5,711
2020-11-18,Russell,33,979
2020-11-18,Rutland,101,6423
2020-11-18,Salem,1271,44077
2020-11-18,Salisbury,126,5075
2020-11-18,Sandisfield,8,750
2020-11-18,Sandwich,168,10602
2020-11-18,Saugus,1102,25292
2020-11-18,Savoy,3,289
2020-11-18,Scituate,309,11526
2020-11-18,Seekonk,280,7077
2020-11-18,Sharon,254,13616
2020-11-18,Sheffield,27,5412
2020-11-18,Shelburne,15,2379
2020-11-18,Sherborn,32,3081
2020-11-18,Shirley,287,6483
2020-11-18,Shrewsbury,640,30071
2020-11-18,Shutesbury,3,1482
2020-11-18,Somerset,530,13032
2020-11-18,Somerville,1814,173468
2020-11-18,South Hadley,274,17291
2020-11-18,Southampton,61,3991
2020-11-18,Southborough,100,11918
2020-11-18,Southbridge,359,10948
2020-11-18,Southwick,140,5554
2020-11-18,Spencer,159,7727
2020-11-18,Springfield,5824,128779
2020-11-18,Sterling,187,7217
2020-11-18,Stockbridge,18,1261
2020-11-18,Stoneham,608,20755
2020-11-18,Stoughton,843,20214
2020-11-18,Stow,60,5263
2020-11-18,Sturbridge,96,5827
2020-11-18,Sudbury,274,14020
2020-11-18,Sunderland,41,10413
2020-11-18,Sutton,130,6140
2020-11-18,Swampscott,234,13244
2020-11-18,Swansea,411,10492
2020-11-18,Taunton,1568,41239
2020-11-18,Templeton,170,5457
2020-11-18,Tewksbury,917,29705
2020-11-18,Tisbury,77,7026
2020-11-18,Tolland,3,83
2020-11-18,Topsfield,141,5701
2020-11-18,Townsend,104,5249
2020-11-18,Truro,14,1020
2020-11-18,Tyngsborough,248,7802
2020-11-18,Tyringham,3,179
2020-11-18,Upton,64,4527
2020-11-18,Uxbridge,230,8511
2020-11-18,Wakefield,558,23204
2020-11-18,Wales,10,841
2020-11-18,Walpole,434,19428
2020-11-18,Waltham,1982,128164
2020-11-18,Ware,91,6472
2020-11-18,Wareham,364,11177
2020-11-18,Warren,44,2409
2020-11-18,Warwick,3,364
2020-11-18,Washington,3,205
2020-11-18,Watertown,638,33153
2020-11-18,Wayland,163,11547
2020-11-18,Webster,459,14575
2020-11-18,Wellesley,387,73325
2020-11-18,Wellfleet,13,1412
2020-11-18,Wendell,0,618
2020-11-18,Wenham,51,5041
2020-11-18,West Boylston,105,5516
2020-11-18,West Bridgewater,192,6340
2020-11-18,West Brookfield,40,3160
2020-11-18,West Newbury,34,2921
2020-11-18,West Springfield,780,18872
2020-11-18,West Stockbridge,10,846
2020-11-18,West Tisbury,23,2526
2020-11-18,Westborough,494,15914
2020-11-18,Westfield,902,25719
2020-11-18,Westford,304,15403
2020-11-18,Westhampton,14,613
2020-11-18,Westminster,85,5076
2020-11-18,Weston,183,12471
2020-11-18,Westport,363,9902
2020-11-18,Westwood,244,12309
2020-11-18,Weymouth,1174,35218
2020-11-18,Whately,11,670
2020-11-18,Whitman,327,8972
2020-11-18,Wilbraham,377,18970
2020-11-18,Williamsburg,21,2728
2020-11-18,Williamstown,106,37766
2020-11-18,Wilmington,532,15813
2020-11-18,Winchendon,153,6042
2020-11-18,Winchester,261,21131
2020-11-18,Windsor,3,381
2020-11-18,Winthrop,766,26986
2020-11-18,Woburn,1199,32047
2020-11-18,Worcester,8445,318534
2020-11-18,Worthington,6,706
2020-11-18,Wrentham,342,11148
2020-11-18,Yarmouth,204,12429
2020-11-25,Abington,439,11363
2020-11-25,Acton,305,17234
2020-11-25,Acushnet,282,7539
2020-11-25,Adams,60,5129
2020-11-25,Agawam,871,24967
2020-11-25,Alford,3,123
2020-11-25,Amesbury,316,11591
2020-11-25,Amherst,523,165482
2020-11-25,Andover,765,40123
2020-11-25,Aquinnah,3,300
2020-11-25,Arlington,549,44417
2020-11-25,Ashburnham,84,4872
2020-11-25,Ashby,51,1801
2020-11-25,Ashfield,8,1052
2020-11-25,Ashland,513,15661
2020-11-25,Athol,146,8973
2020-11-25,Attleboro,1438,30359
2020-11-25,Auburn,432,14157
2020-11-25,Avon,130,3281
2020-11-25,Ayer,190,9158
2020-11-25,Barnstable,935,26762
2020-11-25,Barre,89,3514
2020-11-25,Becket,19,992
2020-11-25,Bedford,343,16638
2020-11-25,Belchertown,217,14246
2020-11-25,Bellingham,306,10199
2020-11-25,Belmont,372,27051
2020-11-25,Berkley,162,4618
2020-11-25,Berlin,44,2516
2020-11-25,Bernardston,18,1705
2020-11-25,Beverly,1068,65783
2020-11-25,Billerica,1092,31473
2020-11-25,Blackstone,152,5459
2020-11-25,Blandford,15,591
2020-11-25,Bolton,45,4367
2020-11-25,Boston,26150,1457563
2020-11-25,Bourne,300,15544
2020-11-25,Boxborough,55,3596
2020-11-25,Boxford,115,6292
2020-11-25,Boylston,58,3745
2020-11-25,Braintree,1236,34946
2020-11-25,Brewster,139,6076
2020-11-25,Bridgewater,592,29572
2020-11-25,Brimfield,39,2205
2020-11-25,Brockton,6170,86984
2020-11-25,Brookfield,50,2221
2020-11-25,Brookline,732,84229
2020-11-25,Buckland,16,176
2020-11-25,Burlington,493,19430
2020-11-25,Cambridge,1830,341107
2020-11-25,Canton,506,22601
2020-11-25,Carlisle,40,3478
2020-11-25,Carver,143,6303
2020-11-25,Charlemont,3,851
2020-11-25,Charlton,239,11357
2020-11-25,Chatham,52,3492
2020-11-25,Chelmsford,855,28802
2020-11-25,Chelsea,4631,54658
2020-11-25,Cheshire,15,1957
2020-11-25,Chester,8,607
2020-11-25,Chesterfield,10,640
2020-11-25,Chicopee,1393,42180
2020-11-25,Chilmark,5,2136
2020-11-25,Clarksburg,14,775
2020-11-25,Clinton,501,10657
2020-11-25,Cohasset,72,5490
2020-11-25,Colrain,5,1029
2020-11-25,Concord,337,21323
2020-11-25,Conway,3,1308
2020-11-25,Cummington,8,777
2020-11-25,Dalton,58,4196
2020-11-25,Danvers,1072,27150
2020-11-25,Dartmouth,1040,30785
2020-11-25,Dedham,700,27523
2020-11-25,Deerfield,32,14569
2020-11-25,Dennis,146,7059
2020-11-25,Dighton,182,4944
2020-11-25,Douglas,140,5444
2020-11-25,Dover,58,5098
2020-11-25,Dracut,955,25801
2020-11-25,Dudley,228,24495
2020-11-25,Dunstable,35,1986
2020-11-25,Duxbury,228,11739
2020-11-25,East Bridgewater,298,8603
2020-11-25,East Brookfield,27,1321
2020-11-25,East Longmeadow,548,15099
2020-11-25,Eastham,30,2175
2020-11-25,Easthampton,229,23662
2020-11-25,Easton,539,46726
2020-11-25,Edgartown,74,6083
2020-11-25,Egremont,8,613
2020-11-25,Erving,11,1358
2020-11-25,Essex,36,2054
2020-11-25,Everett,3471,49622
2020-11-25,Fairhaven,540,15177
2020-11-25,Fall River,4580,79344
2020-11-25,Falmouth,367,25254
2020-11-25,Fitchburg,1652,34340
2020-11-25,Florida,3,301
2020-11-25,Foxborough,319,24512
2020-11-25,Framingham,3221,67845
2020-11-25,Franklin,430,21625
2020-11-25,Freetown,223,5701
2020-11-25,Gardner,409,17626
2020-11-25,Georgetown,141,6090
2020-11-25,Gill,3,2547
2020-11-25,Gloucester,503,19425
2020-11-25,Goshen,8,354
2020-11-25,Gosnold,5,111
2020-11-25,Grafton,261,16374
2020-11-25,Granby,92,5077
2020-11-25,Granville,23,975
2020-11-25,Great Barrington,97,12450
2020-11-25,Greenfield,274,14837
2020-11-25,Groton,115,10932
2020-11-25,Groveland,89,4690
2020-11-25,Hadley,63,11171
2020-11-25,Halifax,106,4488
2020-11-25,Hamilton,78,5175
2020-11-25,Hampden,168,4384
2020-11-25,Hancock,5,127
2020-11-25,Hanover,234,9111
2020-11-25,Hanson,211,6605
2020-11-25,Hardwick,17,1574
2020-11-25,Harvard,38,4105
2020-11-25,Harwich,202,7473
2020-11-25,Hatfield,39,2802
2020-11-25,Haverhill,2464,61604
2020-11-25,Hawley,0,55
2020-11-25,Heath,0,307
2020-11-25,Hingham,504,19833
2020-11-25,Hinsdale,8,1354
2020-11-25,Holbrook,318,7930
2020-11-25,Holden,341,17553
2020-11-25,Holland,23,1452
2020-11-25,Holliston,221,11406
2020-11-25,Holyoke,1922,41267
2020-11-25,Hopedale,109,4676
2020-11-25,Hopkinton,240,13865
2020-11-25,Hubbardston,36,2996
2020-11-25,Hudson,487,15159
2020-11-25,Hull,128,6080
2020-11-25,Huntington,32,1445
2020-11-25,Ipswich,171,9713
2020-11-25,Kingston,268,10830
2020-11-25,Lakeville,182,7070
2020-11-25,Lancaster,182,5459
2020-11-25,Lanesborough,28,1869
2020-11-25,Lawrence,8446,95643
2020-11-25,Lee,54,3788
2020-11-25,Leicester,300,9523
2020-11-25,Lenox,63,4569
2020-11-25,Leominster,1539,34063
2020-11-25,Leverett,9,2432
2020-11-25,Lexington,428,25370
2020-11-25,Leyden,3,128
2020-11-25,Lincoln,66,5430
2020-11-25,Littleton,181,7716
2020-11-25,Longmeadow,363,15299
2020-11-25,Lowell,6129,107137
2020-11-25,Ludlow,415,16415
2020-11-25,Lunenburg,195,7279
2020-11-25,Lynn,7136,92775
2020-11-25,Lynnfield,273,10924
2020-11-25,Malden,2375,62079
2020-11-25,Manchester,45,3483
2020-11-25,Mansfield,374,17317
2020-11-25,Marblehead,383,16428
2020-11-25,Marion,94,9217
2020-11-25,Marlborough,1784,38876
2020-11-25,Marshfield,393,15628
2020-11-25,Mashpee,136,9801
2020-11-25,Mattapoisett,104,4080
2020-11-25,Maynard,165,8341
2020-11-25,Medfield,123,10114
2020-11-25,Medford,1761,116800
2020-11-25,Medway,218,9791
2020-11-25,Melrose,574,31222
2020-11-25,Mendon,87,3984
2020-11-25,Merrimac,83,4562
2020-11-25,Methuen,2396,47944
2020-11-25,Middleborough,492,16399
2020-11-25,Middlefield,3,141
2020-11-25,Middleton,429,8465
2020-11-25,Milford,1127,22381
2020-11-25,Millbury,382,9888
2020-11-25,Millis,99,5592
2020-11-25,Millville,51,1817
2020-11-25,Milton,638,42533
2020-11-25,Monroe,3,45
2020-11-25,Monson,130,5651
2020-11-25,Montague,52,6238
2020-11-25,Monterey,3,626
2020-11-25,Montgomery,8,163
2020-11-25,Mount Washington,0,38
2020-11-25,Nahant,90,3240
2020-11-25,Nantucket,275,10625
2020-11-25,Natick,659,32641
2020-11-25,Needham,532,33402
2020-11-25,New Ashford,3,78
2020-11-25,New Bedford,4272,73592
2020-11-25,New Braintree,5,547
2020-11-25,New Marlborough,9,594
2020-11-25,New Salem,6,673
2020-11-25,Newbury,65,6058
2020-11-25,Newburyport,311,17225
2020-11-25,Newton,1406,177086
2020-11-25,Norfolk,370,9995
2020-11-25,North Adams,96,13034
2020-11-25,North Andover,931,73050
2020-11-25,North Attleborough,583,18413
2020-11-25,North Brookfield,50,2752
2020-11-25,North Reading,369,14388
2020-11-25,Northampton,428,38632
2020-11-25,Northborough,368,13886
2020-11-25,Northbridge,521,12993
2020-11-25,Northfield,9,2441
2020-11-25,Norton,391,41539
2020-11-25,Norwell,181,8482
2020-11-25,Norwood,938,27138
2020-11-25,Oak Bluffs,50,3942
2020-11-25,Oakham,18,1167
2020-11-25,Orange,64,5507
2020-11-25,Orleans,27,2734
2020-11-25,Otis,9,736
2020-11-25,Oxford,216,8751
2020-11-25,Palmer,178,8209
2020-11-25,Paxton,103,13119
2020-11-25,Peabody,1974,47516
2020-11-25,Pelham,3,583
2020-11-25,Pembroke,245,10572
2020-11-25,Pepperell,120,6534
2020-11-25,Peru,3,233
2020-11-25,Petersham,14,807
2020-11-25,Phillipston,21,843
2020-11-25,Pittsfield,665,32658
2020-11-25,Plainfield,7,391
2020-11-25,Plainville,154,6327
2020-11-25,Plymouth,1172,40568
2020-11-25,Plympton,28,1572
2020-11-25,Princeton,30,2913
2020-11-25,Provincetown,32,2391
2020-11-25,Quincy,2091,80112
2020-11-25,Randolph,1454,30676
2020-11-25,Raynham,393,10656
2020-11-25,Reading,523,22052
2020-11-25,Rehoboth,222,6600
2020-11-25,Revere,4098,65809
2020-11-25,Richmond,13,811
2020-11-25,Rochester,79,3285
2020-11-25,Rockland,509,11131
2020-11-25,Rockport,106,4180
2020-11-25,Rowe,3,236
2020-11-25,Rowley,102,4586
2020-11-25,Royalston,7,771
2020-11-25,Russell,38,1060
2020-11-25,Rutland,127,6944
2020-11-25,Salem,1439,50256
2020-11-25,Salisbury,150,5482
2020-11-25,Sandisfield,8,794
2020-11-25,Sandwich,175,11632
2020-11-25,Saugus,1195,27341
2020-11-25,Savoy,3,315
2020-11-25,Scituate,331,12494
2020-11-25,Seekonk,336,7753
2020-11-25,Sharon,276,14671
2020-11-25,Sheffield,31,6127
2020-11-25,Shelburne,15,2523
2020-11-25,Sherborn,35,3355
2020-11-25,Shirley,423,6941
2020-11-25,Shrewsbury,731,32622
2020-11-25,Shutesbury,3,1592
2020-11-25,Somerset,595,14099
2020-11-25,Somerville,2005,193303
2020-11-25,South Hadley,304,18760
2020-11-25,Southampton,66,4319
2020-11-25,Southborough,111,12786
2020-11-25,Southbridge,440,11762
2020-11-25,Southwick,168,5975
2020-11-25,Spencer,194,8346
2020-11-25,Springfield,6560,139906
2020-11-25,Sterling,217,7751
2020-11-25,Stockbridge,21,1457
2020-11-25,Stoneham,674,22711
2020-11-25,Stoughton,907,21740
2020-11-25,Stow,75,5722
2020-11-25,Sturbridge,115,6300
2020-11-25,Sudbury,286,15274
2020-11-25,Sunderland,52,11341
2020-11-25,Sutton,159,6635
2020-11-25,Swampscott,262,15051
2020-11-25,Swansea,471,11513
2020-11-25,Taunton,1714,44560
2020-11-25,Templeton,182,5906
2020-11-25,Tewksbury,1013,32167
2020-11-25,Tisbury,88,7661
2020-11-25,Tolland,3,91
2020-11-25,Topsfield,149,6264
2020-11-25,Townsend,108,5652
2020-11-25,Truro,15,1067
2020-11-25,Tyngsborough,284,8416
2020-11-25,Tyringham,3,194
2020-11-25,Upton,77,4945
2020-11-25,Uxbridge,261,9239
2020-11-25,Wakefield,614,25308
2020-11-25,Wales,12,895
2020-11-25,Walpole,469,20939
2020-11-25,Waltham,2084,137563
2020-11-25,Ware,109,7019
2020-11-25,Wareham,397,12150
2020-11-25,Warren,49,2579
2020-11-25,Warwick,3,387
2020-11-25,Washington,3,229
2020-11-25,Watertown,701,36272
2020-11-25,Wayland,173,12631
2020-11-25,Webster,492,15639
2020-11-25,Wellesley,424,78587
2020-11-25,Wellfleet,15,1510
2020-11-25,Wendell,3,662
2020-11-25,Wenham,77,5732
2020-11-25,West Boylston,127,6059
2020-11-25,West Bridgewater,201,6801
2020-11-25,West Brookfield,47,3378
2020-11-25,West Newbury,38,3186
2020-11-25,West Springfield,910,21006
2020-11-25,West Stockbridge,10,923
2020-11-25,West Tisbury,28,2751
2020-11-25,Westborough,545,17517
2020-11-25,Westfield,967,27829
2020-11-25,Westford,330,16546
2020-11-25,Westhampton,16,681
2020-11-25,Westminster,104,5524
2020-11-25,Weston,195,13589
2020-11-25,Westport,417,10813
2020-11-25,Westwood,276,13328
2020-11-25,Weymouth,1243,37763
2020-11-25,Whately,14,732
2020-11-25,Whitman,354,9612
2020-11-25,Wilbraham,404,20462
2020-11-25,Williamsburg,22,2943
2020-11-25,Williamstown,111,40936
2020-11-25,Wilmington,595,17261
2020-11-25,Winchendon,184,6606
2020-11-25,Winchester,290,23316
2020-11-25,Windsor,5,419
2020-11-25,Winthrop,809,29392
2020-11-25,Woburn,1343,35401
2020-11-25,Worcester,9135,342792
2020-11-25,Worthington,7,773
2020-11-25,Wrentham,372,12046
2020-11-25,Yarmouth,258,13684
2020-12-02,Abington,482,12073
2020-12-02,Acton,337,18281
2020-12-02,Acushnet,311,7961
2020-12-02,Adams,68,5437
2020-12-02,Agawam,947,26437
2020-12-02,Alford,3,126
2020-12-02,Amesbury,361,12343
2020-12-02,Amherst,577,168268
2020-12-02,Andover,849,42069
2020-12-02,Aquinnah,3,317
2020-12-02,Arlington,608,47109
2020-12-02,Ashburnham,90,5054
2020-12-02,Ashby,58,1877
2020-12-02,Ashfield,9,1082
2020-12-02,Ashland,567,16720
2020-12-02,Athol,161,9390
2020-12-02,Attleboro,1560,31885
2020-12-02,Auburn,487,15060
2020-12-02,Avon,137,3456
2020-12-02,Ayer,202,9590
2020-12-02,Barnstable,1092,28946
2020-12-02,Barre,94,3655
2020-12-02,Becket,21,1051
2020-12-02,Bedford,366,17364
2020-12-02,Belchertown,242,14933
2020-12-02,Bellingham,347,10861
2020-12-02,Belmont,403,28624
2020-12-02,Berkley,177,4852
2020-12-02,Berlin,56,2699
2020-12-02,Bernardston,20,1778
2020-12-02,Beverly,1160,68726
2020-12-02,Billerica,1190,33360
2020-12-02,Blackstone,181,5773
2020-12-02,Blandford,18,636
2020-12-02,Bolton,52,4678
2020-12-02,Boston,27780,1531908
2020-12-02,Bourne,332,16279
2020-12-02,Boxborough,59,3812
2020-12-02,Boxford,139,6703
2020-12-02,Boylston,69,4000
2020-12-02,Braintree,1331,37517
2020-12-02,Brewster,143,6545
2020-12-02,Bridgewater,654,30729
2020-12-02,Brimfield,42,2330
2020-12-02,Brockton,6499,91244
2020-12-02,Brookfield,53,2340
2020-12-02,Brookline,777,89454
2020-12-02,Buckland,18,184
2020-12-02,Burlington,544,20744
2020-12-02,Cambridge,1966,358330
2020-12-02,Canton,524,23778
2020-12-02,Carlisle,45,3702
2020-12-02,Carver,163,6640
2020-12-02,Charlemont,3,889
2020-12-02,Charlton,289,12065
2020-12-02,Chatham,55,3673
2020-12-02,Chelmsford,938,30266
2020-12-02,Chelsea,4774,57286
2020-12-02,Cheshire,19,2078
2020-12-02,Chester,10,638
2020-12-02,Chesterfield,10,676
2020-12-02,Chicopee,1609,44723
2020-12-02,Chilmark,5,2246
2020-12-02,Clarksburg,14,819
2020-12-02,Clinton,534,11177
2020-12-02,Cohasset,84,5939
2020-12-02,Colrain,5,1070
2020-12-02,Concord,383,22381
2020-12-02,Conway,3,1369
2020-12-02,Cummington,9,799
2020-12-02,Dalton,67,4600
2020-12-02,Danvers,1177,28908
2020-12-02,Dartmouth,1142,32916
2020-12-02,Dedham,760,28833
2020-12-02,Deerfield,38,14756
2020-12-02,Dennis,166,7464
2020-12-02,Dighton,209,5194
2020-12-02,Douglas,158,5694
2020-12-02,Dover,68,5450
2020-12-02,Dracut,1125,27322
2020-12-02,Dudley,255,24939
2020-12-02,Dunstable,49,2108
2020-12-02,Duxbury,248,12485
2020-12-02,East Bridgewater,335,9194
2020-12-02,East Brookfield,32,1398
2020-12-02,East Longmeadow,573,15973
2020-12-02,Eastham,31,2288
2020-12-02,Easthampton,256,24459
2020-12-02,Easton,584,47881
2020-12-02,Edgartown,92,6486
2020-12-02,Egremont,8,645
2020-12-02,Erving,15,1414
2020-12-02,Essex,39,2189
2020-12-02,Everett,3750,52675
2020-12-02,Fairhaven,606,16647
2020-12-02,Fall River,4973,83183
2020-12-02,Falmouth,421,27166
2020-12-02,Fitchburg,1767,35694
2020-12-02,Florida,3,317
2020-12-02,Foxborough,347,25699
2020-12-02,Framingham,3488,72341
2020-12-02,Franklin,492,23112
2020-12-02,Freetown,250,6042
2020-12-02,Gardner,484,18252
2020-12-02,Georgetown,170,6453
2020-12-02,Gill,6,2588
2020-12-02,Gloucester,555,20549
2020-12-02,Goshen,10,381
2020-12-02,Gosnold,5,111
2020-12-02,Grafton,307,17313
2020-12-02,Granby,104,5340
2020-12-02,Granville,28,1039
2020-12-02,Great Barrington,104,12832
2020-12-02,Greenfield,294,15401
2020-12-02,Groton,138,11645
2020-12-02,Groveland,106,4989
2020-12-02,Hadley,68,11615
2020-12-02,Halifax,120,4664
2020-12-02,Hamilton,91,5549
2020-12-02,Hampden,177,4613
2020-12-02,Hancock,7,135
2020-12-02,Hanover,272,9613
2020-12-02,Hanson,237,6940
2020-12-02,Hardwick,19,1639
2020-12-02,Harvard,44,4310
2020-12-02,Harwich,219,7835
2020-12-02,Hatfield,42,2942
2020-12-02,Haverhill,2773,65320
2020-12-02,Hawley,0,57
2020-12-02,Heath,3,317
2020-12-02,Hingham,551,21474
2020-12-02,Hinsdale,10,1434
2020-12-02,Holbrook,340,8337
2020-12-02,Holden,424,18670
2020-12-02,Holland,27,1535
2020-12-02,Holliston,243,12054
2020-12-02,Holyoke,2083,44064
2020-12-02,Hopedale,128,4940
2020-12-02,Hopkinton,276,14731
2020-12-02,Hubbardston,40,3118
2020-12-02,Hudson,548,16122
2020-12-02,Hull,134,6413
2020-12-02,Huntington,34,1518
2020-12-02,Ipswich,186,10304
2020-12-02,Kingston,287,11413
2020-12-02,Lakeville,202,7458
2020-12-02,Lancaster,196,5831
2020-12-02,Lanesborough,35,1973
2020-12-02,Lawrence,9158,100681
2020-12-02,Lee,61,3996
2020-12-02,Leicester,339,10016
2020-12-02,Lenox,93,5105
2020-12-02,Leominster,1665,35668
2020-12-02,Leverett,11,2551
2020-12-02,Lexington,445,26803
2020-12-02,Leyden,3,134
2020-12-02,Lincoln,67,5728
2020-12-02,Littleton,200,8200
2020-12-02,Longmeadow,384,16259
2020-12-02,Lowell,6774,113215
2020-12-02,Ludlow,541,17371
2020-12-02,Lunenburg,219,7653
2020-12-02,Lynn,7639,97692
2020-12-02,Lynnfield,302,11682
2020-12-02,Malden,2589,65695
2020-12-02,Manchester,58,3825
2020-12-02,Mansfield,422,18323
2020-12-02,Marblehead,422,17739
2020-12-02,Marion,114,9526
2020-12-02,Marlborough,1915,41536
2020-12-02,Marshfield,440,16604
2020-12-02,Mashpee,156,10531
2020-12-02,Mattapoisett,117,4399
2020-12-02,Maynard,185,8784
2020-12-02,Medfield,139,10915
2020-12-02,Medford,1909,126025
2020-12-02,Medway,234,10392
2020-12-02,Melrose,646,33141
2020-12-02,Mendon,104,4186
2020-12-02,Merrimac,98,4897
2020-12-02,Methuen,2670,50704
2020-12-02,Middleborough,539,17414
